neutral,0.0,0.0,-0.06716233491897583,0.006632745265960693,-0.13261395692825317,-0.00015658140182495117,-0.18860912322998047,-0.0065152645111083984,-0.23630717396736145,-0.0013941526412963867,-0.11725491285324097,-0.14007484912872314,-0.15067413449287415,-0.1944393515586853,-0.1765032410621643,-0.20935910940170288,-0.19933399558067322,-0.21140193939208984,-0.07586902379989624,-0.17536747455596924,-0.11232900619506836,-0.24266773462295532,-0.13992059230804443,-0.25509071350097656,-0.1624370515346527,-0.2538997530937195,-0.029667198657989502,-0.18836921453475952,-0.05596441030502319,-0.26192766427993774,-0.08412551879882812,-0.28407174348831177,-0.11035114526748657,-0.2912778854370117,0.018301665782928467,-0.18507570028305054,0.017778337001800537,-0.2556810975074768,0.0050879716873168945,-0.2855852246284485,-0.011889040470123291,-0.3029821515083313
neutral,0.0,0.0,-0.06716233491897583,0.006632745265960693,-0.13261395692825317,-0.00015658140182495117,-0.18860912322998047,-0.0065152645111083984,-0.23630717396736145,-0.0013941526412963867,-0.11725491285324097,-0.14007484912872314,-0.15067413449287415,-0.1944393515586853,-0.1765032410621643,-0.20935910940170288,-0.19933399558067322,-0.21140193939208984,-0.07586902379989624,-0.17536747455596924,-0.11232900619506836,-0.24266773462295532,-0.13992059230804443,-0.25509071350097656,-0.1624370515346527,-0.2538997530937195,-0.029667198657989502,-0.18836921453475952,-0.05596441030502319,-0.26192766427993774,-0.08412551879882812,-0.28407174348831177,-0.11035114526748657,-0.2912778854370117,0.018301665782928467,-0.18507570028305054,0.017778337001800537,-0.2556810975074768,0.0050879716873168945,-0.2855852246284485,-0.011889040470123291,-0.3029821515083313
neutral,0.0,0.0,-0.07255524396896362,0.015422403812408447,-0.14442294836044312,0.01019376516342163,-0.20580828189849854,-0.010918915271759033,-0.25636643171310425,-0.02151268720626831,-0.13977158069610596,-0.1400754451751709,-0.19862443208694458,-0.20838594436645508,-0.23824471235275269,-0.22950327396392822,-0.26763439178466797,-0.23225921392440796,-0.09234797954559326,-0.1819203495979309,-0.1506897509098053,-0.25336945056915283,-0.18490883708000183,-0.25633329153060913,-0.20743072032928467,-0.24541687965393066,-0.042307376861572266,-0.19670641422271729,-0.0821060836315155,-0.2722662687301636,-0.11215651035308838,-0.27750974893569946,-0.13540560007095337,-0.2683406472206116,0.006758749485015869,-0.19417250156402588,-0.002447068691253662,-0.26316338777542114,-0.014701128005981445,-0.2845715880393982,-0.027856409549713135,-0.2945024371147156
neutral,0.0,0.0,-0.07255524396896362,0.015422403812408447,-0.14442294836044312,0.01019376516342163,-0.20580828189849854,-0.010918915271759033,-0.25636643171310425,-0.02151268720626831,-0.13977158069610596,-0.1400754451751709,-0.19862443208694458,-0.20838594436645508,-0.23824471235275269,-0.22950327396392822,-0.26763439178466797,-0.23225921392440796,-0.09234797954559326,-0.1819203495979309,-0.1506897509098053,-0.25336945056915283,-0.18490883708000183,-0.25633329153060913,-0.20743072032928467,-0.24541687965393066,-0.042307376861572266,-0.19670641422271729,-0.0821060836315155,-0.2722662687301636,-0.11215651035308838,-0.27750974893569946,-0.13540560007095337,-0.2683406472206116,0.006758749485015869,-0.19417250156402588,-0.002447068691253662,-0.26316338777542114,-0.014701128005981445,-0.2845715880393982,-0.027856409549713135,-0.2945024371147156
neutral,0.0,0.0,-0.07368776202201843,0.018537282943725586,-0.14461728930473328,0.008687317371368408,-0.20242458581924438,-0.014750123023986816,-0.2489435076713562,-0.02664095163345337,-0.15085965394973755,-0.1505870223045349,-0.21039846539497375,-0.2143128514289856,-0.24496865272521973,-0.21569180488586426,-0.26735806465148926,-0.1986413598060608,-0.10138863325119019,-0.19213271141052246,-0.16377821564674377,-0.2548055648803711,-0.19402137398719788,-0.2412327527999878,-0.20836994051933289,-0.2183905839920044,-0.04990297555923462,-0.20517057180404663,-0.09486672282218933,-0.27265769243240356,-0.12390139698982239,-0.2647826671600342,-0.1404849886894226,-0.24490970373153687,0.001150667667388916,-0.20272117853164673,-0.013929426670074463,-0.2823505401611328,-0.03209507465362549,-0.2954881191253662,-0.048047780990600586,-0.29100990295410156
neutral,0.0,0.0,-0.07368776202201843,0.018537282943725586,-0.14461728930473328,0.008687317371368408,-0.20242458581924438,-0.014750123023986816,-0.2489435076713562,-0.02664095163345337,-0.15085965394973755,-0.1505870223045349,-0.21039846539497375,-0.2143128514289856,-0.24496865272521973,-0.21569180488586426,-0.26735806465148926,-0.1986413598060608,-0.10138863325119019,-0.19213271141052246,-0.16377821564674377,-0.2548055648803711,-0.19402137398719788,-0.2412327527999878,-0.20836994051933289,-0.2183905839920044,-0.04990297555923462,-0.20517057180404663,-0.09486672282218933,-0.27265769243240356,-0.12390139698982239,-0.2647826671600342,-0.1404849886894226,-0.24490970373153687,0.001150667667388916,-0.20272117853164673,-0.013929426670074463,-0.2823505401611328,-0.03209507465362549,-0.2954881191253662,-0.048047780990600586,-0.29100990295410156
neutral,0.0,0.0,-0.07447269558906555,0.025103986263275146,-0.14374041557312012,0.01603245735168457,-0.19982707500457764,-0.008309721946716309,-0.24438101053237915,-0.018920302391052246,-0.1519782543182373,-0.13768106698989868,-0.20736145973205566,-0.1924610137939453,-0.23630639910697937,-0.19650667905807495,-0.2546461820602417,-0.181382417678833,-0.10590577125549316,-0.18033462762832642,-0.16286256909370422,-0.2400738000869751,-0.19165974855422974,-0.23617911338806152,-0.20883643627166748,-0.22206425666809082,-0.056489527225494385,-0.19724422693252563,-0.10075095295906067,-0.26078951358795166,-0.1283329427242279,-0.2595899701118469,-0.1454380750656128,-0.24493283033370972,-0.00554347038269043,-0.19951528310775757,-0.023349523544311523,-0.27585864067077637,-0.04291263222694397,-0.2908494770526886,-0.06115299463272095,-0.28739768266677856
neutral,0.0,0.0,-0.07447269558906555,0.025103986263275146,-0.14374041557312012,0.01603245735168457,-0.19982707500457764,-0.008309721946716309,-0.24438101053237915,-0.018920302391052246,-0.1519782543182373,-0.13768106698989868,-0.20736145973205566,-0.1924610137939453,-0.23630639910697937,-0.19650667905807495,-0.2546461820602417,-0.181382417678833,-0.10590577125549316,-0.18033462762832642,-0.16286256909370422,-0.2400738000869751,-0.19165974855422974,-0.23617911338806152,-0.20883643627166748,-0.22206425666809082,-0.056489527225494385,-0.19724422693252563,-0.10075095295906067,-0.26078951358795166,-0.1283329427242279,-0.2595899701118469,-0.1454380750656128,-0.24493283033370972,-0.00554347038269043,-0.19951528310775757,-0.023349523544311523,-0.27585864067077637,-0.04291263222694397,-0.2908494770526886,-0.06115299463272095,-0.28739768266677856
neutral,0.0,0.0,-0.07303750514984131,0.023133814334869385,-0.14319896697998047,0.01146155595779419,-0.20187169313430786,-0.013617455959320068,-0.24886566400527954,-0.027666151523590088,-0.1535305380821228,-0.14068740606307983,-0.20791292190551758,-0.19866985082626343,-0.233955979347229,-0.2081221342086792,-0.24869322776794434,-0.1962374448776245,-0.1085013747215271,-0.18464511632919312,-0.16633298993110657,-0.2491976022720337,-0.1937384009361267,-0.2505400776863098,-0.20771440863609314,-0.23719537258148193,-0.06010684370994568,-0.20334160327911377,-0.10568436980247498,-0.27233627438545227,-0.13156232237815857,-0.2725589871406555,-0.14609184861183167,-0.256693959236145,-0.010543525218963623,-0.20721250772476196,-0.031117022037506104,-0.28901606798171997,-0.05171826481819153,-0.3095276355743408,-0.07097932696342468,-0.3105272650718689
neutral,0.0,0.0,-0.07303750514984131,0.023133814334869385,-0.14319896697998047,0.01146155595779419,-0.20187169313430786,-0.013617455959320068,-0.24886566400527954,-0.027666151523590088,-0.1535305380821228,-0.14068740606307983,-0.20791292190551758,-0.19866985082626343,-0.233955979347229,-0.2081221342086792,-0.24869322776794434,-0.1962374448776245,-0.1085013747215271,-0.18464511632919312,-0.16633298993110657,-0.2491976022720337,-0.1937384009361267,-0.2505400776863098,-0.20771440863609314,-0.23719537258148193,-0.06010684370994568,-0.20334160327911377,-0.10568436980247498,-0.27233627438545227,-0.13156232237815857,-0.2725589871406555,-0.14609184861183167,-0.256693959236145,-0.010543525218963623,-0.20721250772476196,-0.031117022037506104,-0.28901606798171997,-0.05171826481819153,-0.3095276355743408,-0.07097932696342468,-0.3105272650718689
neutral,0.0,0.0,-0.07430025935173035,0.022898495197296143,-0.15008264780044556,0.010534286499023438,-0.21371090412139893,-0.01633220911026001,-0.2626570910215378,-0.03246062994003296,-0.157131165266037,-0.14768558740615845,-0.212800532579422,-0.20211398601531982,-0.24254032969474792,-0.20465826988220215,-0.2617124319076538,-0.18964678049087524,-0.11433103680610657,-0.1941942572593689,-0.17191994190216064,-0.25588667392730713,-0.2029171586036682,-0.25354623794555664,-0.2211368978023529,-0.23723268508911133,-0.06589207053184509,-0.2121012806892395,-0.1105850338935852,-0.2776987552642822,-0.13863074779510498,-0.2760621905326843,-0.15641829371452332,-0.25810304284095764,-0.01464894413948059,-0.21486008167266846,-0.035177260637283325,-0.2919800877571106,-0.05653086304664612,-0.31118839979171753,-0.07692065834999084,-0.3106170892715454
